req_id,canonical_owner_surface,layer_owner,expected_span,test_file_expected,ci_gate_name,prior_proof_status,prior_final_status,actual_proof_depth,proof_status,harness_outcome,span_count,expected_seen,harness_replay_digest,composition_status,composition_components_reached,content_hash,git_head_at_test_time,caveat_class,caveat_reason
10C-REQ-093,04_L2_Execute,L2 execution,l2.execution.heal,tests/unit/agentic_core/L2_execution/test_10c_req_093.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,6d5560e75ea94b6eadd259eadd55582be4a6256572e2fa04d4be0dbb8b717abf,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-094,04_L2_Execute,L2 execution,l2.execution.sealed,tests/unit/agentic_core/L2_execution/test_10c_req_094.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,1e404737158a1b73f0f841dc7d8709cb76952df1cc1cff2792cf87b1fa3dc92b,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-095,05_Exit_Evaluation_and_Control,L5 exit control,exit.x1.gates_evaluated,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_095.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ed5335ac841ea0776fb67ba69be597f9790af69d06c339a8116c0c40fb1ccbf3,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-096,05_Exit_Evaluation_and_Control,L5 exit control,exit.x1.gates_evaluated,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_096.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,7402788f65a27e1ad4c08f0f0c86c2cbb6191908a8e859dc4026c5a00c0e5188,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-097,05_Exit_Evaluation_and_Control,L5 exit control,exit.x1.gates_evaluated,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_097.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,30a93e26dc051c82a88b68d6cd0fd2a8ef78dc0443fe19d15d1cfcca1ae44f4f,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-098,05_Exit_Evaluation_and_Control,L5 exit control,exit.x1.gates_evaluated,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_098.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,51861f53403ff4ca41d7e07036e9cc4542c8a13a0d8e2cd713eecc47bd26c0d1,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-099,05_Exit_Evaluation_and_Control,L5 exit control,exit.x3.disposition_emitted,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_099.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,5a779761c98bb81c24c1d6afc4a40ebdca9f1f0dbeb1f527d659fe111f6cb61e,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-100,00A_L5_Governance_Safety,HITL L5,l5.hitl.escalation_recorded,tests/unit/agentic_core/L5_safety/test_10c_req_100.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,42fe4789a921a719471524bd98cd0a836dba353cc758c06b8f40d5f17d0187c7,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-101,00A_L5_Governance_Safety,HITL L5,l5.hitl.escalation_recorded,tests/unit/agentic_core/L5_safety/test_10c_req_101.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,03c1e763f79f2e26d39661c9e25b2627a0e31a7c1005b9c9680ec2586c441e33,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-102,00A_L5_Governance_Safety,HITL human,l5.hitl.escalation_recorded,tests/unit/agentic_core/L5_safety/test_10c_req_102.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,14c37cba90a0e419a204cbf65806b1c044e4c771a11082eb7e5ade677da12068,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-103,00A_L5_Governance_Safety,L5 re-clearance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_103.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,c1dd71ba2bf8912d45b04bcb5c97dae8e0ec381b7390f60a9348d561205a7e76,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-104,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_104.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,01dcf50b8b5606217f19c209a84c88557c50af3a6cac0ed7be2acf694148d837,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-105,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_105.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,217531e05a64c67a7a8244684c185112b90119e2d56ace9e1b5e9b7df4993e46,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-106,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_106.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,a0b0560afb9f4627f7cc6461bdb15bedfb7a6d44c6e44bdc311d4cbb6b43075b,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-107,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_107.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,5da04818dece6d280cedc06e56a1b00384d749990111a393aed2f83afc08b9d3,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-108,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_108.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,91a4d012a8db3c1143315b8b1a04857ca4fd00e8ea5c805e2ff664d512f71fb6,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-109,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_109.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,953145db2ffed0ca1c0446e0b491e0ae009ae9b81ebb33d253dd22efb1225a37,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-110,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_110.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,9ed7cf98d2a15f8fd4ebcca4d1fac0211b3b0d3e8c8d2b38d49bec404cdc8e32,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-111,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_111.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,62b86801783f5927d31bf07f47a8d66b023d7dec31fae2357025f082d82a6a4c,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-112,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_112.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,b32acf0cd24b55f5c67360508f8c97adb87400141839e70ef43978aaf7884a71,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-113,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_113.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,b32423d06698bdaa98a9c532c9197b778939af864cd7e258d96439e51ad86e11,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-114,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_114.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,f0d5313672f88e39547c087a8225133ce82bae8637804e9abb41e9a447917920,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-115,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_115.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,56f1506dc14b6b91e3939a185f3bfbbcc7f0268088deb99d6957fe01acd5bfbf,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-116,00A_L5_Governance_Safety,C0 governance,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_116.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,c9118fa39cd5b693c341bc54aa78da1763a191e15e5d8b272802e28328bc5a1f,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-117,00A_L5_Governance_Safety,L5/L3/L0,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_117.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,3a8f10f53b34d2278ee6947f7d21e7e552455860158b006d53532ebb5ec3539e,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-118,Cross_Cutting_Observability_Replay_Audit,L5/L3/L0/L2,obs.audit_event.emitted,tests/unit/agentic_core/L6_observability/test_10c_req_118.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,f90cbc32888b49375f7018bd34a1cec453b97b3acab5ff9aebd4a9308ccb085a,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-119,00A_L5_Governance_Safety,L2/L5,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_119.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,fd2cbf67e59e99221c9f4fc63ed41374af6373d068caaa969089a0d3c245172a,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-120,00A_L5_Governance_Safety,L2/L5,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_120.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,3e16b4c7507819a0ec0f945cc5baaaf55012bdd76167fde4f0c9cb4637010165,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-121,06_L6_Shadow_Evaluation_System_Learning,L6,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_121.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,31b13303faa75ccffa499751ef5f4ccb93823b799e4cf04b9fb4a26cb96a6b22,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-122,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_122.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,a44e0f1e732488a3ffedfe7cb9b98b0d78d07b425bad1936ed3c985bcfa2607a,132fecde8fe0ee12880968ec08a89dc35b955010,,
10C-REQ-123,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_123.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,89339bb46fd2ce26bbb2993f393b5ffc3e556f8cbd6797919625fb1be528546c,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-124,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_124.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,96509aa6e0b2af37cd7b6b8723a18cf87f9c1a776b8f3672993c63b3d91b7fdd,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-125,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_125.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,7175e8f9bd758f29b9e1ab4655b88e7010a8d3118b0e2bfc427d811d7ddf7336,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-126,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_126.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,b335551c56975aba4de19813de2b11bf264cedf12d354047a81de41f337738bd,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-127,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_127.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,bd671edd6a7c7da41e347924c0ddd44a52c9334bc7f7d36a062836d62144f594,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-128,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_128.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E5_COMPOSITION_PROOF,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,SATISFIED,2,b4ff565dada376710406689bc3e3f304c9e12b19b92a311032734bfc7ec76796,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-129,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_129.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,eb19f9b63e46ef70b3889752fa2f7eb499e4af39e376ccdfadefbfad50f8f8b4,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-130,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_130.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,4896c934a36af310fb1cb7730dc155c0b50a59564a71bd76512e4c4c65d4ffd6,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-131,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_131.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,b45ecff8d09b3b6368f31e1105f6507d43b543931de006b65a2743cea5687f08,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-132,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_132.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,18b3696e3878d31d52d09984c5737e48f32f369201e095e2d279d521a4198dd3,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-133,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_133.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,1fab1021d29bb4078789fa6588ea7960090a2548278ef14f9e225db4285f3fa7,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-134,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_134.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,6959fc3949976dd7705afaf60c7932311fced8388ac2711c30769f85e75b4056,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-135,03_L3_Orchestration,L3 healing,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_135.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ef37a20cb5318636b20a825ba8397576db5506f9c472866d9ed16a0e0f87d677,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-136,03_L3_Orchestration,L3 healing,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_136.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,d454ad73e6547becc07ed5fa1a5066128a4c9bf18738c8e685fd8f296af190a3,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-137,03_L3_Orchestration,L3 healing,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_137.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,da49c3bc5fd52f9e92851e3ac2c41d6fac353fef87234e9a586f75a9079a39b4,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-138,03_L3_Orchestration,L3 healing,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_138.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,3a2411d4de4ff70d41c20e4db8a823d1a2cff83ecdc042c7408d7b95c91b4c01,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-139,00A_L5_Governance_Safety,HITL healing,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_139.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,bdefdb10c8dee758793a7dbc169a8737664355baeb4d4b1dff75d572416cbc1e,96712ddce297fcc14ee6910f9401640ffea1c42c,,
