req_id,source_file,source_section,source_unit_type,source_text_short,canonical_requirement_statement,direct_or_implied,semantic_class,layer_owner,runtime_phase,required_artifacts,required_controls,required_tests,severity_if_missing,confidence_score,canonical_owner_surface,source_anchor_ref,risk_if_missing_rationale,artifact_schema_ref,runtime_artifact_expected,otel_span_expected,otel_required_attributes,replay_proof_expected,negative_control_expected,test_file_expected,acceptance_command,ci_gate_name,proof_bundle_ref,implementation_status,evidence_status,duplicate_group,supersedes_req_id,blocked_by_req_id,final_acceptance_status,hardening_notes,source_commit_sha,source_line_range,source_text_sha256,test_file_exists,ci_gate_exists,proof_bundle_exists,last_passed_commit,negative_control_specific
10C-REQ-165,Contextual Refinement in Transformer Models.md,DIVERGENCE POINT 1: DIRECTIONALITY,prose block - CRITICAL,Encoder-Only Park 360 Bidirectional vs Decoder-Only Park Causal Blind to future,Model distinction: Encoder-only bidirectional (retrieval) vs Decoder-only causal left-context (generation) are architecturally different and MUST NOT be conflated,explicit,B. Model-role separation,architecture design,Both,encoder_decoder_distinction_bidirectional_causal,EncoderOnlyPark DecoderOnlyPark BidirectionalEncoder CausalDecoder ArchitectureDistinguisher,Encoder/decoder separation; Directionality difference,CRITICAL,0.95,Cross_Cutting_Observability_Replay_Audit,Contextual Refinement in Transformer Models.md#DIVERGENCE POINT 1: DIRECTIONALITY,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=Cross_Cutting_Observability_Replay_Audit; class=B,infrastructure/types/precision_contracts.py (cross-cutting),OTEL trace bundle + replay-key audit record + W3C TraceContext propagation,obs.audit_event.emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|traceparent|tracestate,replay-determined behavior reproduces across run replay with stable replay_key,Telemetry egress contains PII or secrets without scrubbing -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_165.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_165.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-165_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_otel_replay_audit_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d86320dce51b46c9c7d508af09340a2e0dcd8e3d2cb25037d23268b8734aea6c,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-165]: OTEL emitted without satisfying ""Model distinction: Encoder-only bidirectional (retrieval) vs Decoder-only causal left-context (generation) are..."" -- must fail"
10C-REQ-166,Contextual Refinement in Transformer Models.md,DIVERGENCE POINT 2: THE CRUCIAL FORK,prose block - CRITICAL,Encoder-Only Pooling Ferry projection chunk meaning vs Decoder-Only Vocabulary Exit Gate next-token probabilities,Divergence: Encoder-only produces pooled chunk vector for retrieval vs Decoder-only produces next-token probabilities for generation MUST NOT mix these objectives,explicit,B. Model-role separation,architecture design,Both,encoder_pooled_vector_decoder_next_token,PoolingFerry ChunkVectorProjector VocabularyExitGate NextTokenProbGenerator ObjectiveSeparator,Output divergence; Objective separation,CRITICAL,0.95,Cross_Cutting_Observability_Replay_Audit,Contextual Refinement in Transformer Models.md#DIVERGENCE POINT 2: THE CRUCIAL FORK,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=Cross_Cutting_Observability_Replay_Audit; class=B,infrastructure/types/precision_contracts.py (cross-cutting),OTEL trace bundle + replay-key audit record + W3C TraceContext propagation,obs.audit_event.emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|traceparent|tracestate,replay-determined behavior reproduces across run replay with stable replay_key,Telemetry egress contains PII or secrets without scrubbing -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_166.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_166.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-166_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_otel_replay_audit_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d86320dce51b46c9c7d508af09340a2e0dcd8e3d2cb25037d23268b8734aea6c,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-166]: OTEL emitted without satisfying ""Divergence: Encoder-only produces pooled chunk vector for retrieval vs Decoder-only produces next-token probabilities..."" -- must fail"
10C-REQ-167,agentic_process_mapping_v29.md,[ L5 POLICY PLANE ],prose block,Safety Officer cross-cutting authority over all phases exits Universal Write Gate,Policy plane L5 MUST: Act as Safety Officer with cross-cutting authority over all phases exits Universal Write Gate,explicit,D. Governance / capability / replay / observability,L5 policy,Cross-cutting,l5_policy_cross_cutting_authority_safety,SafetyOfficer CrossCuttingAuthority PolicyPlaneEnforcer UniversalWriteGateOversight,L5 policy plane; Cross-cutting authority,CRITICAL,0.93,00A_L5_Governance_Safety,agentic_process_mapping_v29.md#[ L5 POLICY PLANE ],Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=00A_L5_Governance_Safety; class=D,agentic_core/L5_safety/contracts/certification.py:L5CertificationResult,"L5CertificationResult + L5AuthorityEvidenceReceipt + L5PolicyBindingReceipt (certification evidence, never live ALLOW/DENY)",l5.certification.evidence_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L5 emits a runtime ALLOW/DENY disposition (live proceed/stop) -- must fail; L5 only emits certification/evidence receipts,tests/unit/agentic_core/L5_safety/test_10c_req_167.py,python -m pytest tests/unit/agentic_core/L5_safety/test_10c_req_167.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-167_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l5_certification_proof.py' | EVIDENCE_BOUND_TO_COMMIT:132fecde8fe0,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,true,true,true,132fecde8fe0ee12880968ec08a89dc35b955010,"Row-specific [10C-REQ-167]: L5CertificationResult emitted without satisfying ""Policy plane L5 MUST: Act as Safety Officer with cross-cutting authority over all phases exits Universal Write Gate"" -- must fail"
10C-REQ-168,agentic_process_mapping_v29.md,[1] REQUEST INTAKE,ASCII stage 1,Ingress validation auth identity rate limiting NO semantic routing,Request intake MUST: Perform ingress validation auth identity rate limiting with NO semantic routing,explicit,C. Runtime layers and sovereignty,L5/gateway,Ingress,v29_ingress_validation_auth_no_routing,IngressValidator AuthChecker IdentityVerifier RateLimiter SemanticRoutingBlocker,V29 intake; No routing at ingress,HIGH,0.90,01_U0_Request_Intake,agentic_process_mapping_v29.md#[1] REQUEST INTAKE,Loss degrades governance/replay/observability with material runtime impact; surface=01_U0_Request_Intake; class=C,agentic_core/L1_cognition/intake/contracts.py:ValidatedRequest,ValidatedRequest + RequestEnvelope + CallerScopeBaseline + QuotaBaselineReceipt + RequestDigestManifest (or RejectedRequest with reason_code on fail),u0.intake.validated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|tenant|identity|session_id,"intake digest deterministic for fixed (transport, identity, payload) tuple; replay reproduces identical request_id binding","U0 intake performs semantic routing, L1 planning, C0 retrieval, or mutation -- must fail; U0 owns identity/tenant/transport/schema only",tests/unit/agentic_core/L1_cognition/intake/test_10c_req_168.py,python -m pytest tests/unit/agentic_core/L1_cognition/intake/test_10c_req_168.py -v --no-header,ops_scripts/ci/check_u0_intake_proof.py,artifacts/proof/10c-req-168_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,"OWNER_REVIEW_RESOLVED: Process-map [1] REQUEST INTAKE belongs to U0 intake surface, not L5 governance.",ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,false,false,false,,"Row-specific [10C-REQ-168]: ValidatedRequest emitted without satisfying ""Request intake MUST: Perform ingress validation auth identity rate limiting with NO semantic routing"" -- must fail"
10C-REQ-169,agentic_process_mapping_v29.md,[2] L1 REASONING,ASCII stage 2,Parse intent synthesize validate produce formalized plan dispatch to routing with L4 read-only access,L1 reasoning MUST: Parse intent synthesize validate produce formalized plan dispatch to routing read-only from L4,explicit,C. Runtime layers and sovereignty,L1 cognition,Pre-routing,v29_l1_reason_intent_synthesize_plan_dispatch,IntentParser Synthesizer Validator PlanFormalizer RouterDispatcher L4ReadOnlyAccessor,V29 L1 reasoning; Plan production,HIGH,0.90,02_L1_Reasoning_Plan,agentic_process_mapping_v29.md#[2] L1 REASONING,Loss degrades governance/replay/observability with material runtime impact; surface=02_L1_Reasoning_Plan; class=C,agentic_core/L1_cognition/plan/contracts.py:L1PlanContract,"L1PlanContract (proposed_route, query_spec, task_spec, route_risk, confidence)",l1.plan.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,L1 plan emits a route_id outside the registered route catalog -- must fail,tests/unit/agentic_core/L1_cognition/test_10c_req_169.py,python -m pytest tests/unit/agentic_core/L1_cognition/test_10c_req_169.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-169_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l1_plan_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-169]: L1PlanContract emitted without satisfying ""L1 reasoning MUST: Parse intent synthesize validate produce formalized plan dispatch to routing read-only from L4"" -- must fail"
10C-REQ-170,agentic_process_mapping_v29.md,[3] ROUTE DECISION,ASCII stage 3,Route authority determines execution path cache RAG action fallback,Routing MUST: Have authority to determine execution path cache RAG action fallback,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,v29_l0_route_authority_cache_rag_action_fallback,RouteAuthority ExecutionPathDeterminer CacheRouter RAGRouter ActionRouter FallbackRouter,V29 L0 routing; Path determination,HIGH,0.90,03_L0_Route_Decision,agentic_process_mapping_v29.md#[3] ROUTE DECISION,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_170.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_170.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-170_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,false,false,false,,"Row-specific [10C-REQ-170]: RouteContract emitted without satisfying ""Routing MUST: Have authority to determine execution path cache RAG action fallback"" -- must fail"
10C-REQ-171,agentic_process_mapping_v29.md,[4] L2 EXECUTE,ASCII stage 4,Tool action execution interfaces external systems produce output no routing no human no durable write,L2 execution MUST: Execute tools actions interface external systems produce output with no routing no human no durable write,explicit,C. Runtime layers and sovereignty,L2 execution,Execution,v29_l2_execute_tool_action_no_routing_human_write,ToolExecutor ActionExecutor ExternalInterface OutputProducer RoutingBlocker HumanBlocker DirectWriteBlocker,V29 L2 execution; Isolated execution,HIGH,0.90,04_L2_Execute,agentic_process_mapping_v29.md#[4] L2 EXECUTE,Loss degrades governance/replay/observability with material runtime impact; surface=04_L2_Execute; class=C,agentic_core/L2_execution/contracts.py:ExecutionResult,"ExecutionResult (sealed envelope: tool_calls, side_effects, replay_key)",l2.execution.attempt,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,L2 attempts direct L4 write -- must fail,tests/unit/agentic_core/L2_execution/test_10c_req_171.py,python -m pytest tests/unit/agentic_core/L2_execution/test_10c_req_171.py -v --no-header,ops_scripts/ci/check_l2_execution_proof.py,artifacts/proof/10c-req-171_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,false,false,false,,"Row-specific [10C-REQ-171]: ExecutionResult emitted without satisfying ""L2 execution MUST: Execute tools actions interface external systems produce output with no routing no human no durable..."" -- must fail"
10C-REQ-172,agentic_process_mapping_v29.md,[5] EXIT EVAL,ASCII stage 5,Reviews sealed work decides response human escalation durable commit with L5 safety officer,Exit eval MUST: Review sealed work decide response human escalation durable commit with L5 safety officer,explicit,D. Governance / capability / replay / observability,L5 exit control,Exit evaluation,v29_exit_eval_review_decide_escalate_commit,SealedWorkReviewer ResponseDecider HumanEscalationRouter DurableCommitRouter SafetyOfficerChecker,V29 exit eval; Disposition gating,HIGH,0.90,05_Exit_Evaluation_and_Control,agentic_process_mapping_v29.md#[5] EXIT EVAL,Loss degrades governance/replay/observability with material runtime impact; surface=05_Exit_Evaluation_and_Control; class=D,agentic_core/L5_safety/exit_control/contracts.py:X3DispositionPacket,"X3DispositionPacket (disposition in {ALLOW, DENY, RETURN, ESCALATE_TO_HITL, COMMIT_TO_UWG})",exit.x1.gates_evaluated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|x3_disposition,replay_digest matches between primary and secondary execution; replay_key stable across runs,Exit emits more than one X3 disposition -- must fail,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_172.py,python -m pytest tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_172.py -v --no-header,ops_scripts/ci/check_exit_x3_disposition_proof.py,artifacts/proof/10c-req-172_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,false,false,false,,"Row-specific [10C-REQ-172]: X3DispositionPacket emitted without satisfying ""Exit eval MUST: Review sealed work decide response human escalation durable commit with L5 safety officer"" -- must fail"
10C-REQ-173,agentic_process_mapping_v29.md,[6] SHADOW EVALUATION,ASCII stage 6,Async telemetry review RCA system evolution Board of Directors after-hours updates policies catalogs through master clerk,Shadow eval MUST: Perform async telemetry review RCA system evolution update policies catalogs through master clerk only,explicit,E. Metrics / evaluation / promotion,L6 shadow eval,Post-run learning,v29_shadow_async_rca_evolution_policy_catalog_update,AsyncTelemetryReviewer RCAnalyzer SystemEvolutionTracker PolicyCatalogUpdater MasterClerkRouter,V29 shadow eval; Future-run only,HIGH,0.88,06_L6_Shadow_Evaluation_System_Learning,agentic_process_mapping_v29.md#[6] SHADOW EVALUATION,Loss degrades governance/replay/observability with material runtime impact; surface=06_L6_Shadow_Evaluation_System_Learning; class=E,agentic_core/L6_observability/contracts.py:L6EvalRecord,"L6EvalRecord + LearningProposal (replay-tied, no current-run mutation)",l6.learning.proposal_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,shadow eval record reproducible from sealed run envelope; no current-run mutation,L6 attempts current-run mutation -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_173.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_173.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-173_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:3324888db4e6 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l6_shadow_eval_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b53244f284c302d8de74acabd63fe88ff428c4953ecca60aa1c63d0297ccd340,true,true,true,3324888db4e60267618b09af1a40525642fcea86,"Row-specific [10C-REQ-173]: L6EvalRecord emitted without satisfying ""Shadow eval MUST: Perform async telemetry review RCA system evolution update policies catalogs through master clerk only"" -- must fail"
10C-REQ-174,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29,HITL-NEW-A risk-tier classifier,Derived requirement (Anthropic/OpenAI/Galileo HITL best-practice gap),"L1 plan emits risk_tier T1/T2/T3 from side_effect_class, reversibility, policy_sensitivity, confidence","L1 plan output contract MUST emit risk_tier in {T1_auto, T2_approve, T3_hard_stop} deterministically derived from (side_effect_class x reversibility x policy_sensitivity) AND auto-promoted one band when confidence_score < tau (HITL escalation threshold). risk_tier MUST be a first-class routing input consumed by L0 R3/R4 and by L2 E2 admission, not advisory. Suppression or hand-assignment of tier without policy override is forbidden.",implied,D. Governance / capability / replay / observability,L1 cognition,Plan synthesis,L1PlanContract.risk_tier; risk_tier_derivation_receipt,RiskTierClassifier; ConfidencePromotionRule; TierOverrideAuditor,Tier T1/T2/T3 derivation matrix; confidence-promotion edge cases; deterministic replay of tier under same inputs; refusal of hand-assigned tier,HIGH,0.92,02_L1_Reasoning_Plan,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29#HITL-NEW-A risk-tier classifier,Loss degrades governance/replay/observability with material runtime impact; surface=02_L1_Reasoning_Plan; class=D,agentic_core/L1_cognition/plan/contracts.py:L1PlanContract,"L1PlanContract (proposed_route, query_spec, task_spec, route_risk, confidence)",l1.plan.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,L1 plan emits a route_id outside the registered route catalog -- must fail,tests/unit/agentic_core/L1_cognition/test_10c_req_174.py,python -m pytest tests/unit/agentic_core/L1_cognition/test_10c_req_174.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-174_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l1_plan_contract_proof.py',,n/a,,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-174]: L1PlanContract emitted without satisfying ""L1 plan output contract MUST emit risk_tier in {T1_auto, T2_approve, T3_hard_stop} deterministically derived from..."" -- must fail"
10C-REQ-175,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29,HITL-NEW-B pre-execution approval gate at L2 E2,Derived requirement (OpenAI Agents SDK needs_approval; MCP elicitation; Cloudflare waitForApproval),L2 E2 refuses E3 admission until HITL clearance when risk_tier>=T2 or tool.requires_approval=true,"L2 E2 Work-Order Check MUST refuse to admit a step into E3 execution when L1PlanContract.risk_tier in {T2_approve, T3_hard_stop} OR capability_registry[tool].requires_approval is true, until a valid HITL clearance receipt is bound to the step. Approval MUST occur before any side-effect-producing tool call. Post-hoc Exit-only HITL is insufficient for irreversible actions and is a contract violation.",implied,D. Governance / capability / replay / observability,L2 execution,Pre-execution,PreExecutionApprovalReceipt; SideEffectClassDeclaration; capability_registry.requires_approval,PreExecutionHITLGate; SideEffectClassifier; ToolApprovalLookup,T3 irreversible-tool blocked at E2; T1 auto-pass; tool with requires_approval=true blocked even at T1; receipt binding to step lineage,CRITICAL,0.95,04_L2_Execute,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29#HITL-NEW-B pre-execution approval gate at L2 E2,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=04_L2_Execute; class=D,agentic_core/L2_execution/contracts.py:ExecutionResult,"ExecutionResult (sealed envelope: tool_calls, side_effects, replay_key)",l2.execution.prep,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,L2 attempts direct L4 write -- must fail,tests/unit/agentic_core/L2_execution/test_10c_req_175.py,python -m pytest tests/unit/agentic_core/L2_execution/test_10c_req_175.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-175_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l2_execution_proof.py',,n/a,,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-175]: ExecutionResult emitted without satisfying ""L2 E2 Work-Order Check MUST refuse to admit a step into E3 execution when L1PlanContract.risk_tier in {T2_approve,..."" -- must fail"
10C-REQ-176,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29,HITL-NEW-C durable HITL suspend/resume primitive,Derived requirement (OpenAI RunState; Cloudflare durable workflow approval),"HITL supports serializable HITLPendingState with TTL, escalation_chain, default_disposition on timeout","HITL stage H2 MUST support a durable suspend primitive: a serializable HITLPendingState containing the bounded review packet, TTL, escalation_chain[], and default_disposition in {abstain, reject, return_to_l1}. The same run MUST be resumable from this state across process restarts and arbitrary wall-clock gaps (hours to weeks). Synchronous-only HITL is insufficient for regulated review workflows.",implied,D. Governance / capability / replay / observability,HITL L5,Escalation,HITLPendingState; HITLResumeReceipt; HITL_TTL_policy,HITLPendingStateSerializer; HITLEscalationChainExecutor; HITLTimeoutDispositionResolver,Suspend-restart-resume round trip; TTL expiry routes to default_disposition; escalation chain advances on timeout; resume preserves authority freeze (REQ-100),HIGH,0.93,00A_L5_Governance_Safety,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29#HITL-NEW-C durable HITL suspend/resume primitive,Loss degrades governance/replay/observability with material runtime impact; surface=00A_L5_Governance_Safety; class=D,agentic_core/L5_safety/contracts/certification.py:L5CertificationResult,"L5CertificationResult + L5AuthorityEvidenceReceipt + L5PolicyBindingReceipt (certification evidence, never live ALLOW/DENY)",l5.hitl.escalation_recorded,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L5 emits a runtime ALLOW/DENY disposition (live proceed/stop) -- must fail; L5 only emits certification/evidence receipts,tests/unit/agentic_core/L5_safety/test_10c_req_176.py,python -m pytest tests/unit/agentic_core/L5_safety/test_10c_req_176.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-176_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l5_certification_proof.py',,n/a,,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-176]: L5CertificationResult emitted without satisfying ""HITL stage H2 MUST support a durable suspend primitive: a serializable HITLPendingState containing the bounded review..."" -- must fail"
10C-REQ-177,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29,HITL-NEW-D UWG dual-control for regulated/irreversible commits,Derived requirement (banking/sudo dual-control precedent; openclaw immutable approval gate),"UWG requires two distinct identities for commit_class in {regulated, irreversible_state}","UWG MUST require two distinct authenticated identities to admit a CommitRequest whose commit_class is in {regulated, irreversible_state}. The first identity proposes the commit (via Exit X3C); the second identity admits it at UWG. Same identity for both roles is a contract violation. Dual-control receipts MUST be hash-chained into the L4 audit log alongside the standard UWGCommitReceipt.",implied,D. Governance / capability / replay / observability,L4 UWG,Durable commit,DualControlReceipt; commit_class declaration; identity_proposer; identity_admitter,DualControlEnforcer; CommitClassClassifier; SameIdentityRefuser,Same identity rejected; two distinct identities accepted; non-regulated commits unaffected; audit chain includes both identities,CRITICAL,0.94,00B_L4_State_Archive_and_UWG,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29#HITL-NEW-D UWG dual-control for regulated/irreversible commits,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=00B_L4_State_Archive_and_UWG; class=D,agentic_core/L4_state/contracts/commit_request.py:CommitRequest,CommitRequest + WriteAdmissionVerdict + DurableCommitReceipt,uwg.commit.committed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|commit_request_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,UWG commits without a CommitRequest envelope -- must fail,tests/unit/agentic_core/L4_state/test_10c_req_177.py,python -m pytest tests/unit/agentic_core/L4_state/test_10c_req_177.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-177_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_uwg_write_admission_proof.py',,n/a,,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-177]: CommitRequest emitted without satisfying ""UWG MUST require two distinct authenticated identities to admit a CommitRequest whose commit_class is in {regulated,..."" -- must fail"
10C-REQ-178,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29,HITL-NEW-E human-on-the-loop parallel surface (advisory only),Derived requirement (Cloudflare HITL parallel feedback; Knock Agents SDK),Parallel HITL dashboard consumes BUS D/E and emits next-run-only override signals,"A parallel human-on-the-loop surface MUST consume BUS D/E HITL trigger signals (REQ-133) and surface in-flight Tier-T1/T2 runs to a non-blocking review dashboard. Reviewer overrides emitted by this surface MUST be advisory only and MUST be consumed at the next-run boundary by L6 (treated as LearningProposal-class), never mutating the current run. This requirement preserves the L6-cannot-rescue-current-run invariant while extracting human signal from in-flight observation.",implied,E. Metrics / evaluation / shadow / learning,L6 observability,Runtime + Post-run learning,HOTLOverrideSignal; HOTL_DASHBOARD_consumer_contract,HOTLAdvisoryRouter; CurrentRunMutationRefuser; NextRunPromotionBinder,Override during current run does not mutate it; override appears in L6 ingest as LearningProposal; advisory signal not confused with HITL APPROVE/REJECT verdict,MEDIUM,0.85,06_L6_Shadow_Evaluation_System_Learning,agentic_process_mapping_v38.md + best-practice gap analysis 2026-04-29#HITL-NEW-E human-on-the-loop parallel surface (advisory only),Loss degrades quality/coverage but does not breach a sovereignty boundary; surface=06_L6_Shadow_Evaluation_System_Learning; class=E,agentic_core/L6_observability/contracts.py:L6EvalRecord,"L6EvalRecord + LearningProposal (replay-tied, no current-run mutation)",l6.eval.record_sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,shadow eval record reproducible from sealed run envelope; no current-run mutation,L6 attempts current-run mutation -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_178.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_178.py -v --no-header,ops_scripts/ci/check_l6_shadow_eval_proof.py,artifacts/proof/10c-req-178_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,,n/a,,false,false,false,,"Row-specific [10C-REQ-178]: L6EvalRecord emitted without satisfying ""A parallel human-on-the-loop surface MUST consume BUS D/E HITL trigger signals (REQ-133) and surface in-flight..."" -- must fail"
